instance,2011_INDU-LR_GL_SHR,2011_INDU-RestartSAT,2011_INDU-cir_minisat,2011_INDU-contrasat,2011_INDU-ebminisat,2011_INDU-glueminisat,2011_INDU-minisat,2011_INDU-minisat-2.2.0-agile-26,2011_INDU-rcl
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9dlx_vliw_at_b_iq9.cnf,SAT:1317.98:1317.98:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3167.45:3167.45:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug1.cnf,SAT:371.036:371.036:5000.0:0,SAT:88.2896:88.2896:5000.0:0,SAT:51.6142:51.6142:5000.0:0,SAT:179.849:179.849:5000.0:0,SAT:69.2415:69.2415:5000.0:0,SAT:50.3074:50.3074:5000.0:0,SAT:55.7385:55.7385:5000.0:0,SAT:47.9477:47.9477:5000.0:0,SAT:35.1587:35.1587:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug10.cnf,SAT:459.839:459.839:5000.0:0,SAT:129.717:129.717:5000.0:0,SAT:53.3759:53.3759:5000.0:0,SAT:117.032:117.032:5000.0:0,SAT:98.0511:98.0511:5000.0:0,SAT:72.632:72.632:5000.0:0,SAT:53.7218:53.7218:5000.0:0,SAT:52.2731:52.2731:5000.0:0,SAT:135.669:135.669:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug3.cnf,SAT:55.1696:55.1696:5000.0:0,SAT:54.0378:54.0378:5000.0:0,SAT:52.0921:52.0921:5000.0:0,SAT:81.8855:81.8855:5000.0:0,SAT:56.9443:56.9443:5000.0:0,SAT:58.8151:58.8151:5000.0:0,SAT:56.3914:56.3914:5000.0:0,SAT:65.1671:65.1671:5000.0:0,SAT:40.9358:40.9358:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug4.cnf,SAT:181.304:181.304:5000.0:0,SAT:136.52:136.52:5000.0:0,SAT:118.929:118.929:5000.0:0,SAT:101.428:101.428:5000.0:0,SAT:52.418:52.418:5000.0:0,SAT:160.611:160.611:5000.0:0,SAT:74.8116:74.8116:5000.0:0,SAT:67.4117:67.4117:5000.0:0,SAT:53.6828:53.6828:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug7.cnf,SAT:59.209:59.209:5000.0:0,SAT:71.1152:71.1152:5000.0:0,SAT:135.81:135.81:5000.0:0,SAT:61.6326:61.6326:5000.0:0,SAT:63.9923:63.9923:5000.0:0,SAT:116.755:116.755:5000.0:0,SAT:89.4944:89.4944:5000.0:0,SAT:70.0853:70.0853:5000.0:0,SAT:55.3726:55.3726:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug8.cnf,SAT:275.18:275.18:5000.0:0,SAT:65.0001:65.0001:5000.0:0,SAT:127.707:127.707:5000.0:0,SAT:71.7391:71.7391:5000.0:0,SAT:74.2427:74.2427:5000.0:0,SAT:122.805:122.805:5000.0:0,SAT:78.893:78.893:5000.0:0,SAT:53.8138:53.8138:5000.0:0,SAT:21.4247:21.4247:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/9vliw_m_9stages_iq3_C1_bug9.cnf,SAT:241.784:241.784:5000.0:0,SAT:79.171:79.171:5000.0:0,SAT:60.8937:60.8937:5000.0:0,SAT:58.2281:58.2281:5000.0:0,SAT:69.1345:69.1345:5000.0:0,SAT:87.1757:87.1757:5000.0:0,SAT:58.0522:58.0522:5000.0:0,SAT:50.7263:50.7263:5000.0:0,SAT:28.5947:28.5947:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-15-10p0.cnf,SAT:1025.61:1025.61:5000.0:0,SAT:495.04:495.04:5000.0:0,SAT:824.079:824.079:5000.0:0,SAT:1549.28:1549.28:5000.0:0,SAT:1087.17:1087.17:5000.0:0,SAT:1181.73:1181.73:5000.0:0,SAT:777.911:777.911:5000.0:0,SAT:1233.02:1233.02:5000.0:0,SAT:1227.76:1227.76:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-15-10p1.cnf,SAT:921.023:921.023:5000.0:0,SAT:924.356:924.356:5000.0:0,SAT:1492.05:1492.05:5000.0:0,SAT:1416.25:1416.25:5000.0:0,SAT:2251.36:2251.36:5000.0:0,SAT:1176.69:1176.69:5000.0:0,SAT:1524.36:1524.36:5000.0:0,SAT:2018.0:2018.0:5000.0:0,SAT:1390.0:1390.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-10p1.cnf,SAT:3620.22:3620.22:5000.0:0,SAT:2132.18:2132.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2733.08:2733.08:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3678.72:3678.72:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-5p0.cnf,SAT:1529.1:1529.1:5000.0:0,SAT:533.877:533.877:5000.0:0,SAT:670.121:670.121:5000.0:0,SAT:717.313:717.313:5000.0:0,SAT:771.981:771.981:5000.0:0,SAT:642.377:642.377:5000.0:0,SAT:696.081:696.081:5000.0:0,SAT:1107.4:1107.4:5000.0:0,SAT:686.538:686.538:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ACG-20-5p1.cnf,SAT:1192.31:1192.31:5000.0:0,SAT:691.204:691.204:5000.0:0,SAT:600.099:600.099:5000.0:0,SAT:565.574:565.574:5000.0:0,SAT:597.286:597.286:5000.0:0,SAT:1567.26:1567.26:5000.0:0,SAT:562.88:562.88:5000.0:0,SAT:801.434:801.434:5000.0:0,SAT:970.309:970.309:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-01.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3647.86:3647.86:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1543.02:1543.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-03.cnf,SAT:1671.89:1671.89:5000.0:0,SAT:1726.49:1726.49:5000.0:0,SAT:752.366:752.366:5000.0:0,SAT:436.676:436.676:5000.0:0,SAT:784.393:784.393:5000.0:0,SAT:186.699:186.699:5000.0:0,SAT:939.494:939.494:5000.0:0,SAT:220.432:220.432:5000.0:0,SAT:1492.61:1492.61:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-08.cnf,SAT:1659.14:1659.14:5000.0:0,SAT:392.331:392.331:5000.0:0,SAT:310.125:310.125:5000.0:0,SAT:818.323:818.323:5000.0:0,SAT:335.891:335.891:5000.0:0,SAT:317.153:317.153:5000.0:0,SAT:353.955:353.955:5000.0:0,SAT:483.529:483.529:5000.0:0,SAT:594.637:594.637:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE07-27.cnf,SAT:2128.45:2128.45:5000.0:0,SAT:582.579:582.579:5000.0:0,SAT:1646.8:1646.8:5000.0:0,SAT:932.21:932.21:5000.0:0,SAT:2320.57:2320.57:5000.0:0,SAT:771.619:771.619:5000.0:0,SAT:1952.05:1952.05:5000.0:0,SAT:875.887:875.887:5000.0:0,SAT:705.799:705.799:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/AProVE09-06.cnf,SAT:4593.63:4593.63:5000.0:0,SAT:572.352:572.352:5000.0:0,SAT:4.21636:4.21636:5000.0:0,SAT:21.6247:21.6247:5000.0:0,SAT:8.66668:8.66668:5000.0:0,SAT:469.68:469.68:5000.0:0,SAT:6.34104:6.34104:5000.0:0,SAT:33.132:33.132:5000.0:0,SAT:745.24:745.24:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/E02F20.cnf,SAT:1089.6:1089.6:5000.0:0,SAT:1135.72:1135.72:5000.0:0,SAT:409.906:409.906:5000.0:0,SAT:157.911:157.911:5000.0:0,SAT:405.184:405.184:5000.0:0,SAT:241.814:241.814:5000.0:0,SAT:82.2495:82.2495:5000.0:0,SAT:149.119:149.119:5000.0:0,SAT:62.6585:62.6585:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/E02F22.cnf,SAT:4070.63:4070.63:5000.0:0,SAT:1122.53:1122.53:5000.0:0,SAT:264.196:264.196:5000.0:0,SAT:400.057:400.057:5000.0:0,SAT:300.409:300.409:5000.0:0,SAT:574.977:574.977:5000.0:0,SAT:216.743:216.743:5000.0:0,SAT:775.548:775.548:5000.0:0,SAT:260.567:260.567:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4090.11:4090.11:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-27-4.cnf,SAT:4813.33:4813.33:5000.0:0,SAT:10.3754:10.3754:5000.0:0,SAT:7.41487:7.41487:5000.0:0,SAT:3.62645:3.62645:5000.0:0,SAT:6.53501:6.53501:5000.0:0,SAT:177.451:177.451:5000.0:0,SAT:6.71998:6.71998:5000.0:0,SAT:0.863868:0.863868:5000.0:0,SAT:5.2512:5.2512:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-28-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-29-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-30-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-31-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-31-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-32-1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-32-2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-32-3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-32-4.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/MD5-32-5.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k100-24_1_rule_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k100-24_1_rule_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k100-24_1_rule_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k30-30_rule.cnf,SAT:791.73:791.73:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1710.05:1710.05:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k35-31_2_rule_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k70-24_1_rule_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3558.3:3558.3:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k70-24_1_rule_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3583.44:3583.44:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k75-24_1_rule_3.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k80-24_1_rule_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/SAT_dat.k80-24_1_rule_2.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
